BPS,PPS,Cnt_Multi,Src_Dst_Entropy,Mean_interval,Q1_interval,Q3_interval,Skew_interval,Class
2.396484375,26,16,2.2510486588729868,0.009569846666776217,9.5367431640625e-07,0.0063132643699646,2.01390894705999,Normal
46.927734375,252,62,2.704715290590273,0.0011276943343026297,9.5367431640625e-07,0.0003898739814758301,7.374145635303522,Abnormal
403.423828125,628,21,2.147071300956682,0.0004485348227677072,9.5367431640625e-07,0.00047326087951660156,6.477693803332328,Abnormal
3.822265625,32,16,2.344257609496598,0.008684001863002777,9.5367431640625e-07,0.004660546779632568,3.189312625244257,Normal
3.326171875,37,18,2.486162969391429,0.00686559161624393,9.5367431640625e-07,0.0019221305847167969,2.8647400413832886,Abnormal
3.30078125,40,14,2.440536977437117,0.006157404184341431,9.5367431640625e-07,0.0048149824142456055,1.9508004587150027,Abnormal
5.380859375,62,27,3.081277304951531,0.004581436034171812,9.5367431640625e-07,0.002762317657470703,2.7286605479844965,Abnormal
5.298828125,57,19,2.85681043120226,0.004085649523818702,9.5367431640625e-07,0.00036406517028808594,3.033982650629212,Normal
2.9150390625,32,11,2.4309010070665913,0.00884181261062622,1.1920928955078125e-06,0.014104962348937988,2.1407289264539693,Abnormal
21.9423828125,141,28,4.1115572461787275,0.002099020261291071,9.5367431640625e-07,0.0008330345153808594,5.306370592996617,Abnormal
5.560546875,31,6,2.5952841468178187,0.00909922968956732,9.5367431640625e-07,0.002393960952758789,4.529663159579685,Normal
3.462890625,43,17,2.7088380729040615,0.006372490594553393,9.5367431640625e-07,0.003339052200317383,4.467815298705577,Abnormal
10.248046875,45,21,2.716203537554377,0.005601867039998373,9.5367431640625e-07,0.008532047271728516,3.8135010621886485,Abnormal
3.302734375,35,19,2.5000965851114363,0.00496368408203125,9.5367431640625e-07,0.0024830102920532227,2.3161421173017103,Abnormal
2.490234375,28,18,2.397088622394458,0.008924211774553572,9.5367431640625e-07,0.006665408611297607,2.909450708688672,Normal
2.845703125,32,15,2.3115546005113137,0.008202657103538513,9.5367431640625e-07,0.0038673877716064453,3.6757337040540112,Abnormal
9.533203125,53,25,2.772992958746822,0.004169774505327332,9.5367431640625e-07,0.005094051361083984,3.2245582701683775,Abnormal
3.310546875,19,15,1.9311877658895233,0.014708104886506734,9.5367431640625e-07,0.011130452156066895,2.6651139382650597,Normal
3.513671875,47,11,1.380311109556073,0.005299385557783411,9.5367431640625e-07,0.0003044605255126953,4.09804044863548,Abnormal
2.80078125,30,24,2.4011197194078298,0.008785001436869304,1.1920928955078125e-06,0.008700251579284668,2.8967904139506153,Abnormal
3.255859375,39,16,2.707828319288108,0.006793517332810622,9.5367431640625e-07,2.6226043701171875e-06,4.267368589894961,Abnormal
2.841796875,33,17,2.240977778733763,0.0074760046872225676,9.5367431640625e-07,0.0049479007720947266,2.61927196399033,Abnormal
4.849609375,59,18,1.8484695935035185,0.004667274022506455,9.5367431640625e-07,2.0265579223632812e-06,3.115792175746598,Abnormal
3.20703125,33,19,2.4351663745469416,0.008082368157126686,9.5367431640625e-07,0.0052030086517333984,2.548253971230919,Normal
17.615234375,74,15,3.2570902794298884,0.003209175290288152,9.5367431640625e-07,0.0008151531219482422,3.747992565202939,Normal
19.3828125,117,20,3.7708945986967337,0.002411950347769974,9.5367431640625e-07,0.0013880729675292969,3.331135468054366,Abnormal
6.095703125,87,15,3.334252926628504,0.0030532294306261786,9.5367431640625e-07,0.00047791004180908203,3.419041886571085,Abnormal
1.81640625,19,13,1.8857642807655577,0.014562895423487612,9.5367431640625e-07,0.007203936576843262,1.8768391645864302,Normal
6.041015625,81,23,2.358734500522659,0.0033924049801296657,9.5367431640625e-07,0.0002779960632324219,4.078618949592304,Abnormal
2.603515625,27,19,2.2553632599767246,0.009633152573196977,1.0728836059570312e-06,0.009829044342041016,2.705297977512357,Abnormal
3.19140625,35,21,2.2721546395934777,0.008057996204921177,9.5367431640625e-07,0.002981424331665039,2.5375721260853,Abnormal
6.6533203125,39,14,2.227609731890752,0.0023340506431383965,9.5367431640625e-07,0.0014024972915649414,3.4141962558429904,Abnormal
4.884765625,30,21,2.4473295314451597,0.009076635042826334,9.5367431640625e-07,0.005173087120056152,2.4333596721852446,Abnormal
5.541015625,52,24,2.196958433288738,0.005660501810220571,9.5367431640625e-07,0.00028783082962036133,3.294329401636055,Abnormal
1.73046875,18,10,1.9080368345090655,0.011983394622802734,9.5367431640625e-07,0.010096311569213867,2.39294109723564,Normal
5.041015625,42,24,2.5238554431737996,0.006167139325823102,9.5367431640625e-07,0.0007277131080627441,2.8933653441158014,Normal
3.296875,40,16,2.375808511135466,0.00682220458984375,9.5367431640625e-07,0.009989738464355469,1.912505895655152,Abnormal
4.732421875,37,15,2.5003048111147956,0.004955188648120777,9.5367431640625e-07,0.0034677982330322266,2.39844289010049,Normal
12.029296875,81,17,3.0013603465090752,0.003406824889006438,9.5367431640625e-07,0.0025691986083984375,4.0811363687673,Abnormal
3.279296875,35,21,2.633871763029271,0.006852456501552037,9.5367431640625e-07,0.007032990455627441,1.867556905766085,Abnormal
4.845703125,62,16,2.8939611270043746,0.004284727957940871,9.5367431640625e-07,0.0003625154495239258,2.47166773071468,Normal
6.443359375,82,19,3.411170231378198,0.003420585539282822,9.5367431640625e-07,3.0994415283203125e-06,5.674232576911089,Normal
3.064453125,37,21,2.5003048111147956,0.00781232601887471,9.5367431640625e-07,0.005354166030883789,2.5000002240718224,Abnormal
12.4208984375,92,13,3.5383534290801224,0.0027232714321302333,9.5367431640625e-07,0.0009000301361083984,5.7372317417462275,Normal
2.296875,23,15,1.8913187591243728,0.005424385485441789,9.5367431640625e-07,0.002534151077270508,2.29912823487685,Normal
3.90625,42,29,2.8333768096938843,0.006415191150846935,9.5367431640625e-07,0.0031151771545410156,3.6574482638024195,Abnormal
2.095703125,25,15,2.0397125559135922,0.006811761856079101,9.5367431640625e-07,0.0014328956604003906,2.445875851667137,Abnormal
3.244140625,36,19,2.6491310271443083,0.007766134209103054,9.5367431640625e-07,0.006080925464630127,3.0324304015986754,Abnormal
20.2265625,129,17,2.0185175138446625,0.0021582962006561515,9.5367431640625e-07,0.0002779960632324219,7.447673964350889,Abnormal
3.427734375,39,19,2.4898484157780287,0.007433255513509114,9.5367431640625e-07,0.009134054183959961,2.8870902303692785,Abnormal
2.322265625,24,12,2.05112503554727,0.01227112611134847,9.5367431640625e-07,0.0019954442977905273,2.3488002842243976,Normal
6.322265625,89,14,1.8027399015932042,0.0026905965269281625,9.5367431640625e-07,1.9073486328125e-06,6.073267318506152,Abnormal
5.787109375,50,27,2.8474322867666038,0.005776138305664063,9.5367431640625e-07,0.0070081353187561035,2.6928962692883633,Abnormal
2.150390625,25,15,2.1924759563043477,0.01041071891784668,9.5367431640625e-07,0.006360054016113281,2.634459975842145,Abnormal
3.66015625,43,21,2.599951300180243,0.004862347314524096,9.5367431640625e-07,0.0008730888366699219,2.8781044193626713,Normal
7.435546875,37,21,2.359618882171856,0.006643275956849794,9.5367431640625e-07,0.001538991928100586,2.764992450781774,Abnormal
3.322265625,33,19,2.3511485344790697,0.007711056506994999,9.5367431640625e-07,0.013885974884033203,2.477238188382587,Abnormal
2.994140625,19,9,1.9133036567531656,0.007466692673532586,9.5367431640625e-07,0.007999420166015625,2.7428557243743334,Normal
14.732421875,118,14,2.4417257713886125,0.0024719743405358266,9.5367431640625e-07,2.1457672119140625e-06,5.435325543077424,Abnormal
5.37109375,66,30,3.1782504773190734,0.003914486278187145,9.5367431640625e-07,0.00029093027114868164,2.9352053905905455,Abnormal
2.88671875,38,10,2.4013319419721952,0.005957578357897307,9.5367431640625e-07,0.002630472183227539,2.349615887683561,Abnormal
2.58203125,26,20,2.230923730266658,0.0080567690042349,9.5367431640625e-07,0.00565415620803833,2.6632187989617813,Normal
8.798828125,43,27,2.5312062119845784,0.003973927608756132,9.5367431640625e-07,0.0010085105895996094,3.5130816711347257,Abnormal
3.33984375,40,16,2.4189608220032333,0.005920976400375366,9.5367431640625e-07,0.006799578666687012,2.099903630009526,Abnormal
4.36328125,27,15,2.172054349662827,0.005761561570344148,9.5367431640625e-07,0.002424001693725586,1.7971235059715192,Abnormal
9.529296875,67,29,2.8617092233292856,0.00384168838387105,9.5367431640625e-07,0.0008720159530639648,3.3084493732811984,Abnormal
3.1171875,30,30,2.4124463218608563,0.009647162755330403,9.5367431640625e-07,0.007615268230438232,2.406068337489729,Abnormal
27.525390625,84,25,3.0273736461206444,0.003176178250994001,9.5367431640625e-07,0.00020104646682739258,5.684051274708732,Abnormal
4.076171875,43,19,2.491064527456423,0.006476113962572675,9.5367431640625e-07,0.001173853874206543,2.087204607696458,Abnormal
2.65625,25,19,2.1506161048031838,0.01104151725769043,9.5367431640625e-07,0.004678010940551758,1.8550682451427358,Normal
3.53125,43,15,2.5154016504222163,0.006746397462002066,9.5367431640625e-07,0.0014024972915649414,2.608321467516531,Abnormal
3.6640625,42,24,2.6602513363798312,0.0062129781359717955,9.5367431640625e-07,0.0036233067512512207,3.6404395390299187,Abnormal
9.052734375,82,48,3.0787697044007993,0.0035981201544040588,9.5367431640625e-07,0.0008721351623535156,2.749850967562017,Abnormal
4.669921875,56,16,2.7931727255715693,0.004902963127408709,9.5367431640625e-07,0.001785874366760254,2.913925168784082,Normal
2.291015625,30,12,2.5633057626510958,0.00699766476949056,9.5367431640625e-07,0.0036670565605163574,3.1821324267259983,Normal
58.63671875,236,54,2.3885356085130245,0.00116499601784399,9.5367431640625e-07,0.0005441904067993164,3.7742578846194954,Abnormal
189.1845703125,361,28,2.63083344360477,0.000793830839880946,9.5367431640625e-07,0.00045108795166015625,12.0809297514417,Abnormal
3.38671875,27,6,2.191433910542995,0.008208892963550709,9.5367431640625e-07,0.0056819915771484375,2.7667606217455627,Normal
8.732421875,43,23,2.46672740449063,0.0054770236791566364,9.5367431640625e-07,0.006469011306762695,2.6925789556823716,Abnormal
3.49609375,40,24,2.7655344122832064,0.007115298509597778,9.5367431640625e-07,0.005707383155822754,2.228280788548997,Abnormal
9.515625,62,16,2.273452418716997,0.004221370143275107,9.5367431640625e-07,0.0007895231246948242,2.978724878945795,Abnormal
63.130859375,237,47,2.368751604972359,0.0011021477260670079,9.5367431640625e-07,0.0003120899200439453,10.662513298915949,Abnormal
191.66015625,356,22,2.304611868375841,0.0008315537752730123,9.5367431640625e-07,0.0005713105201721191,7.206224960204818,Abnormal
4.419921875,51,25,2.7896400399048726,0.004657885607551126,9.5367431640625e-07,0.002193450927734375,2.089150747959414,Abnormal
0.92578125,10,6,1.366158847569202,0.01629481315612793,9.5367431640625e-07,1.9073486328125e-06,1.5459623515277645,Normal
5.037109375,61,23,2.6756755545424333,0.004545231334498671,9.5367431640625e-07,0.005265951156616211,1.9678216095719416,Abnormal
3.43359375,40,24,2.488275540059228,0.005086523294448852,9.5367431640625e-07,0.0015426278114318848,3.0504501652269913,Abnormal
2.326171875,28,10,2.199046570805902,0.008407856736864363,9.5367431640625e-07,0.0022750496864318848,2.532008582404992,Normal
8.1689453125,87,20,3.7127732322984643,0.0033608387256490774,9.5367431640625e-07,0.0006865262985229492,4.323033814026802,Abnormal
3.30078125,37,13,2.5052629211194914,0.006807436814179292,9.5367431640625e-07,0.013334035873413086,1.7125888631905797,Abnormal
10.2578125,49,21,2.3949967225454456,0.004917840568386778,9.5367431640625e-07,0.0009379386901855469,2.963505759699621,Normal
3.658203125,44,11,2.629718150181258,0.0062129280783913355,9.5367431640625e-07,0.0012824535369873047,3.2918644249599103,Abnormal
4.900390625,43,25,2.7933877226620876,0.006335230760796126,9.5367431640625e-07,0.006130099296569824,3.3545071042771304,Abnormal
6.1796875,60,24,2.9817998710440135,0.004634447892506917,9.5367431640625e-07,0.001010894775390625,3.892675476538791,Abnormal
1.212890625,12,12,1.660947433286918,0.01573099692662557,9.5367431640625e-07,0.008416891098022461,2.5259393654359577,Normal
3.169921875,36,18,2.610622850446534,0.007688774002922906,9.5367431640625e-07,0.0013899803161621094,1.68463422018194,Abnormal
3.7265625,46,16,2.59643007469565,0.00558019202688466,9.5367431640625e-07,0.0029721856117248535,2.6949252827065133,Abnormal
4.306640625,35,15,2.4507796584054167,0.0048302582332066125,9.5367431640625e-07,0.0012464523315429688,3.0890039051278992,Normal
6.6083984375,39,11,2.3342477596692053,0.006442766923170824,9.5367431640625e-07,0.006228089332580566,3.93323752190191,Abnormal
3.97265625,46,24,2.8750484947754282,0.005873804507048234,9.5367431640625e-07,0.0022941231727600098,2.883444010557123,Abnormal
4.146484375,47,25,2.9057109714421174,0.006016741407678482,9.5367431640625e-07,0.0005015134811401367,2.5140712463872377,Abnormal
2.13671875,28,8,2.16822349161464,0.006556034088134766,9.5367431640625e-07,0.006180405616760254,2.0738660329403045,Abnormal
3.982421875,45,21,2.508108816348856,0.006447622511121962,9.5367431640625e-07,0.005404949188232422,3.182164999432644,Abnormal
4.0625,44,22,2.6612248402067102,0.00655165585604581,9.5367431640625e-07,0.0046746134757995605,2.2175746525839353,Abnormal
9.58203125,49,9,2.470111866865547,0.005372816202591876,9.5367431640625e-07,6.29425048828125e-05,2.536814821613142,Normal
4.56640625,60,14,2.4477812325577717,0.004908418655395508,9.5367431640625e-07,0.004168152809143066,4.890860139818767,Abnormal
3.8515625,40,24,2.531427850926995,0.0066173732280731205,9.5367431640625e-07,0.002416372299194336,4.797028188438591,Abnormal
3.921875,45,19,2.4889300115187374,0.0056904686821831595,9.5367431640625e-07,0.00033283233642578125,3.41198190541412,Normal
2.53515625,30,8,1.8413903748459726,0.009044837951660157,9.5367431640625e-07,0.014934003353118896,2.2359051558853307,Abnormal
9.1884765625,98,25,3.5751782461736292,0.002782468893090073,9.5367431640625e-07,0.0006546974182128906,3.73143178807409,Normal
7.94921875,43,21,2.5233039312033974,0.006130534549092137,9.5367431640625e-07,0.003029465675354004,2.433458992428708,Abnormal
2.408203125,31,11,2.097455500285802,0.009134577166649603,9.5367431640625e-07,0.0010480880737304688,2.4722090566923547,Abnormal
4.720703125,42,18,2.3918274087814293,0.006938951356070382,9.5367431640625e-07,0.014100074768066406,1.6165872002555166,Abnormal
3.68359375,42,24,2.6683417667034215,0.00664561703091576,9.5367431640625e-07,0.000868380069732666,2.8961618438734327,Abnormal
3.09375,35,21,2.4754381217584265,0.007137400763375419,9.5367431640625e-07,0.01250314712524414,1.390099537093103,Normal
6.443359375,30,6,2.0026730158640147,0.005631271998087565,9.5367431640625e-07,0.0005227327346801758,3.929005870698659,Normal
3.73828125,34,26,2.424682588822228,0.008065377964692958,9.5367431640625e-07,0.006565451622009277,3.0931409528710376,Normal
3.861328125,28,18,2.279380162894303,0.007374320711408343,9.5367431640625e-07,0.003738999366760254,1.9768764207121146,Abnormal
2.482421875,31,11,1.9523367532873999,0.007633678374751922,9.5367431640625e-07,0.0024039745330810547,2.1992312173745026,Abnormal
3.580078125,40,24,2.5052654437387676,0.006517624855041504,9.5367431640625e-07,0.0011609792709350586,2.7774560239899437,Abnormal
2.564453125,33,13,2.424869463226009,0.007232456496267608,9.5367431640625e-07,2.1457672119140625e-06,2.9461615370098886,Abnormal
11.73046875,91,23,1.9630021393766306,0.0031979005415361007,9.5367431640625e-07,0.0001558065414428711,4.4177333793844324,Abnormal
2.3359375,22,12,2.050705726455745,0.010343779217113148,9.5367431640625e-07,0.01619589328765869,1.6070550660461305,Normal
4.654296875,55,25,2.7465728193642662,0.005282454057173295,9.5367431640625e-07,0.0033785104751586914,3.971175554662809,Abnormal
2.44921875,24,18,2.0652832886135526,0.006528417269388835,9.5367431640625e-07,0.002111673355102539,2.555389220391471,Normal
16.291015625,150,8,2.6745034450529337,0.0015062872568766276,9.5367431640625e-07,1.1801719665527344e-05,3.7436692363049144,Abnormal
3.677734375,40,24,2.531427850926995,0.007188975811004639,9.5367431640625e-07,0.0036028623580932617,3.2958380552835993,Normal
4.923828125,65,19,2.8782140387959565,0.004384862459622897,9.5367431640625e-07,0.0001800060272216797,3.4999412977004125,Abnormal
6.279296875,92,14,2.196769796370622,0.0029760003089904785,9.5367431640625e-07,0.0001455545425415039,3.370085283142249,Abnormal
9.60546875,72,16,2.213177912856118,0.003599776162041558,9.5367431640625e-07,4.0531158447265625e-05,3.074634821069894,Normal
6.6328125,90,24,2.3629310131849284,0.003124833106994629,9.5367431640625e-07,0.0001087188720703125,2.469138606633039,Abnormal
10.20703125,80,20,2.5406003544356826,0.0031863123178482054,9.5367431640625e-07,0.00025475025177001953,4.097540205673323,Abnormal
10.158203125,131,9,2.59094889690055,0.0022574199064997317,9.5367431640625e-07,2.0265579223632812e-06,6.596789660545998,Abnormal
6.05859375,57,27,2.461238327373036,0.005134298090349164,9.5367431640625e-07,0.0005168914794921875,3.6168291274366293,Abnormal
21.29296875,69,21,2.7670544694014816,0.004207320835279382,9.5367431640625e-07,0.002665996551513672,2.9612136677670167,Abnormal
8.806640625,48,12,2.4118568788935257,0.005854502320289612,9.5367431640625e-07,0.004354536533355713,2.93687192788881,Abnormal
2.45703125,27,13,2.1400896749459624,0.009972748933015045,9.5367431640625e-07,0.012517452239990234,1.9113868911914782,Normal
5.697265625,49,19,2.5898479985540614,0.0052338765591991195,9.5367431640625e-07,0.006837129592895508,2.324635754170912,Abnormal
7.53515625,100,20,2.1877448759103615,0.002214720249176025,9.5367431640625e-07,0.00021719932556152344,2.4774784419085094,Abnormal
3.69921875,43,15,2.5032330889393197,0.006121208501416583,9.5367431640625e-07,0.003309965133666992,3.138471000090143,Normal
6.16015625,77,25,3.1324323776700878,0.003283101242858094,9.5367431640625e-07,0.0002410411834716797,3.3059113357721195,Abnormal
5.095703125,63,17,2.671303390016681,0.003773189726329985,9.5367431640625e-07,0.0002435445785522461,4.618194029189633,Abnormal
1.5,14,12,1.598368627819744,0.014150210789271764,9.5367431640625e-07,0.0028745532035827637,1.788618608454429,Normal
9.9423828125,114,19,3.6718001177091844,0.0025806489743684467,9.5367431640625e-07,0.0004495978355407715,4.238729198996823,Normal
2.326171875,25,11,2.171546030553766,0.0039161968231201175,9.5367431640625e-07,0.006936073303222656,2.1418404956112376,Abnormal
11.54296875,85,29,3.074186781226664,0.002583930071662454,9.5367431640625e-07,0.00010919570922851562,4.1757869953995295,Abnormal
2.67578125,32,15,2.4145495025739487,0.008236967027187347,9.5367431640625e-07,0.0014314055442810059,2.728322999607793,Normal
3.15234375,36,22,2.5960881797864075,0.007039023770226372,9.5367431640625e-07,0.004224002361297607,2.0866981076714204,Abnormal
3.134765625,39,23,2.3966270070704616,0.0057086883447109125,9.5367431640625e-07,0.002344489097595215,4.43707109292848,Abnormal
8.568359375,52,16,2.4743871787330574,0.00562517001078679,9.5367431640625e-07,0.0032268166542053223,1.929457271718775,Normal
3.703125,45,18,2.7818932884968994,0.005593999226888021,9.5367431640625e-07,0.00032401084899902344,3.5334261648621923,Normal
3.80859375,41,23,1.942358605157419,0.006869589410177092,9.5367431640625e-07,0.0004911422729492188,3.5451230854647315,Abnormal
5.59765625,50,24,2.66381603908511,0.005874881744384766,9.5367431640625e-07,0.002987802028656006,2.1093368715308523,Abnormal
3.486328125,46,15,2.6078050343427055,0.0061065839684527855,9.5367431640625e-07,0.003355264663696289,2.6643151082789056,Normal
2.787109375,31,21,2.270414447844054,0.0053369998931884766,9.5367431640625e-07,0.004647970199584961,2.4835698240534057,Abnormal
3.123046875,33,33,1.8937882323911377,0.00695852077368534,9.5367431640625e-07,0.00014495849609375,2.1438688129291257,Abnormal
3.529296875,41,10,2.49186360157041,0.004594750520659656,9.5367431640625e-07,0.0016438961029052734,2.574216202567589,Normal
11.2109375,44,24,2.554812766862978,0.005383610725402832,9.5367431640625e-07,0.0012041926383972168,3.5307267924597974,Abnormal
4.48828125,54,20,2.7818926199088745,0.0048639995080453375,9.5367431640625e-07,0.003231525421142578,4.536374848301855,Abnormal
4.4765625,61,21,2.8832181663498555,0.004254888315669825,9.5367431640625e-07,0.003041982650756836,3.802542565591693,Abnormal
4.462890625,58,16,2.903676121852005,0.005008742727082351,9.5367431640625e-07,0.004727005958557129,1.7126803986450556,Normal
2.763671875,32,20,2.5011929001439426,0.008120626211166382,9.5367431640625e-07,0.0048462748527526855,4.385285300123215,Abnormal
3.513671875,39,33,2.129684475230012,0.004929591447879107,9.5367431640625e-07,0.0014050006866455078,4.038474668418466,Abnormal
2.818359375,34,10,2.2262113613097068,0.007871768053840189,9.5367431640625e-07,0.0041291117668151855,2.140874565559271,Normal
2.625,27,21,2.1846394634995234,0.007905183015046295,9.5367431640625e-07,0.005388021469116211,1.7315042118814392,Abnormal
7.3251953125,44,26,2.5940421403791296,0.005692752924832431,9.5367431640625e-07,0.007308483123779297,2.503247425441594,Abnormal
2.45703125,29,21,2.255169262879406,0.00836309893377896,9.5367431640625e-07,0.0017402172088623047,4.274460929267421,Abnormal
2.48046875,29,13,2.4346651032548796,0.00893551727821087,9.5367431640625e-07,0.0038280487060546875,2.863854701547669,Normal
3.748046875,49,17,2.472937232948892,0.005114633209851323,9.5367431640625e-07,0.00024890899658203125,2.6856490532178907,Abnormal
4.056640625,46,34,2.437769815001151,0.006148327951845916,9.5367431640625e-07,0.0031024813652038574,2.5117916828119853,Abnormal
2.734375,30,12,2.1064192423917003,0.008573460578918456,9.5367431640625e-07,8.386373519897461e-05,2.3912916470183267,Normal
12.23046875,75,25,3.0532432233139923,0.003774560292561849,9.5367431640625e-07,0.0015059709548950195,3.3330878150015675,Abnormal
5.65625,48,24,2.7731533486305464,0.005247061451276143,9.5367431640625e-07,0.0036386847496032715,2.9535778079905928,Abnormal
4.400390625,57,21,2.6925251249873754,0.005052562345538223,9.5367431640625e-07,0.0011749267578125,3.338306378379203,Abnormal
1.904296875,18,18,1.9748615173394064,0.01098522875044081,1.0132789611816406e-06,0.01862114667892456,1.6001347008298599,Normal
2.205078125,19,13,1.885764280765558,0.012777792780022872,9.5367431640625e-07,0.003437519073486328,2.0909416745670355,Abnormal
9.4990234375,102,35,3.603574487588954,0.0024930869831758387,9.5367431640625e-07,0.0007669925689697266,3.61004819786053,Abnormal
8.34375,34,12,2.2208157710104786,0.007828915820402257,9.5367431640625e-07,0.0028305649757385254,2.495147208378179,Normal
