gTLD,ccTLD_Grouping,OS_Grouping,Encoding
net,Africa,Window,WestEurope
net,Africa,Window,WestEurope
net,Africa,Window,WestEurope
net,Africa,Window,WestEurope
net,Africa,Window,WestEurope
net,Australia,Linux,CentralEurope
net,Australia,Linux,Chinese
net,Australia,Linux,WestEurope
net,Australia,Linux,WestEurope
net,Australia,Linux,WestEurope
net,Australia,Linux,WestEurope
net,Australia,Unix,WestEurope
net,Australia,Unix,WestEurope
net,Australia,Unix,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,Australia,Window,WestEurope
net,EastAsia,Linux,WestEurope
net,EastAsia,Linux,WestEurope
net,EastAsia,Unix,WestEurope
net,EastAsia,Window,Chinese
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EastAsia,Window,WestEurope
net,EasternEurope,Linux,CentralEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,EasternEurope,Linux,WestEurope
net,NorthAmerica,Linux,WestEurope
net,NorthAmerica,Linux,WestEurope
net,NorthAmerica,Window,WestEurope
net,NorthAmerica,Window,WestEurope
net,NorthAmerica,Window,WestEurope
net,NorthAmerica,Window,WestEurope
net,NorthAmerica,Window,WestEurope
net,NorthAmerica,Window,WestEurope
net,NorthernEurope,Linux,WestEurope
net,NorthernEurope,Unix,WestEurope
net,SouthAmerica,Linux,Chinese
net,SouthAmerica,Linux,WestEurope
net,SouthAmerica,Unix,WestEurope
net,SouthAmerica,Unix,WestEurope
net,SouthAmerica,Window,WestEurope
net,SouthAmerica,Window,WestEurope
net,SouthAmerica,Window,WestEurope
net,SouthAsia,Linux,WestEurope
net,SouthAsia,Linux,WestEurope
net,SouthAsia,Linux,WestEurope
net,SouthAsia,Window,Turkish
net,SouthAsia,Window,WestEurope
net,SouthAsia,Window,WestEurope
net,SouthAsia,Window,WestEurope
net,SouthAsia,Window,WestEurope
net,SouthAsia,Window,WestEurope
net,SoutheastAsia,Linux,WestEurope
net,SoutheastAsia,Linux,WestEurope
net,SoutheastAsia,Linux,WestEurope
net,SoutheastAsia,Linux,WestEurope
net,SoutheastAsia,Unix,WestEurope
net,SoutheastAsia,Unix,WestEurope
net,SoutheastAsia,Window,WestEurope
net,SoutheastAsia,Window,WestEurope
net,SouthernEurope,Linux,CentralEurope
net,SouthernEurope,Linux,Chinese
net,SouthernEurope,Linux,WestEurope
net,SouthernEurope,Linux,WestEurope
net,SouthernEurope,Unix,WestEurope
net,SouthernEurope,Window,WestEurope
net,WestAsia,Linux,WestEurope
net,WesternEurope,Linux,Cyrillic
net,WesternEurope,Linux,WestEurope
net,WesternEurope,Linux,WestEurope
net,WesternEurope,Window,Turkish
net,WesternEurope,Window,WestEurope
net,WesternEurope,Window,WestEurope
net,WesternEurope,Window,WestEurope
net,WesternEurope,Window,WestEurope
org,Africa,Linux,Turkish
org,Africa,Linux,Turkish
org,Africa,Linux,WestEurope
org,Africa,Unix,WestEurope
org,Africa,Window,WestEurope
org,Africa,Window,WestEurope
org,Africa,Window,WestEurope
org,Australia,Linux,CentralEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Linux,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,Australia,Window,WestEurope
org,EastAsia,Linux,CentralEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Linux,WestEurope
org,EastAsia,Unix,Cyrillic
org,EastAsia,Unix,WestEurope
org,EastAsia,Unix,WestEurope
org,EastAsia,Unix,WestEurope
org,EastAsia,Unix,WestEurope
org,EastAsia,Window,Chinese
org,EastAsia,Window,Chinese
org,EastAsia,Window,Cyrillic
org,EastAsia,Window,Cyrillic
org,EastAsia,Window,Taiwanese
org,EastAsia,Window,Turkish
org,EastAsia,Window,Turkish
org,EastAsia,Window,Turkish
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EastAsia,Window,WestEurope
org,EasternEurope,Linux,CentralEurope
org,EasternEurope,Linux,CentralEurope
org,EasternEurope,Linux,Taiwanese
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Linux,WestEurope
org,EasternEurope,Unix,Cyrillic
org,EasternEurope,Window,Cyrillic
org,EasternEurope,Window,WestEurope
org,EasternEurope,Window,WestEurope
org,EasternEurope,Window,WestEurope
org,EasternEurope,Window,WestEurope
org,NorthAmerica,Linux,Chinese
org,NorthAmerica,Linux,WestEurope
org,NorthAmerica,Linux,WestEurope
org,NorthAmerica,Linux,WestEurope
org,NorthAmerica,Linux,WestEurope
org,NorthAmerica,Linux,WestEurope
org,NorthAmerica,Linux,WestEurope
org,NorthAmerica,Unix,WestEurope
org,NorthAmerica,Unix,WestEurope
org,NorthAmerica,Window,Turkish
org,NorthAmerica,Window,Turkish
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthAmerica,Window,WestEurope
org,NorthernEurope,Linux,CentralEurope
org,NorthernEurope,Linux,WestEurope
org,NorthernEurope,Window,WestEurope
org,SouthAmerica,Linux,Arabic
org,SouthAmerica,Linux,CentralEurope
org,SouthAmerica,Linux,CentralEurope
org,SouthAmerica,Linux,CentralEurope
org,SouthAmerica,Linux,CentralEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Linux,WestEurope
org,SouthAmerica,Window,Chinese
org,SouthAmerica,Window,Cyrillic
org,SouthAmerica,Window,Turkish
org,SouthAmerica,Window,Turkish
org,SouthAmerica,Window,Turkish
org,SouthAmerica,Window,Turkish
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAmerica,Window,WestEurope
org,SouthAsia,Linux,Arabic
org,SouthAsia,Linux,WestEurope
org,SouthAsia,Window,WestEurope
org,SouthAsia,Window,WestEurope
org,SouthAsia,Window,WestEurope
org,SoutheastAsia,Linux,Arabic
org,SoutheastAsia,Linux,Turkish
org,SoutheastAsia,Linux,WestEurope
org,SoutheastAsia,Linux,WestEurope
org,SoutheastAsia,Linux,WestEurope
org,SoutheastAsia,Linux,WestEurope
org,SoutheastAsia,Unix,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SoutheastAsia,Window,WestEurope
org,SouthernEurope,Linux,WestEurope
org,SouthernEurope,Linux,WestEurope
org,SouthernEurope,Linux,WestEurope
org,SouthernEurope,Window,Turkish
org,SouthernEurope,Window,WestEurope
org,SouthernEurope,Window,WestEurope
org,SouthernEurope,Window,WestEurope
org,SouthernEurope,Window,WestEurope
org,WestAsia,Linux,Turkish
org,WestAsia,Unix,WestEurope
org,WestAsia,Unix,WestEurope
org,WestAsia,Window,Arabic
org,WestAsia,Window,CentralEurope
org,WestAsia,Window,Cyrillic
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WestAsia,Window,WestEurope
org,WesternEurope,Linux,Arabic
org,WesternEurope,Linux,CentralEurope
org,WesternEurope,Linux,Chinese
org,WesternEurope,Linux,Turkish
org,WesternEurope,Linux,Turkish
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Linux,WestEurope
org,WesternEurope,Unix,Turkish
org,WesternEurope,Unix,WestEurope
org,WesternEurope,Unix,WestEurope
org,WesternEurope,Unix,WestEurope
org,WesternEurope,Unix,WestEurope
org,WesternEurope,Unix,WestEurope
org,WesternEurope,Window,Turkish
org,WesternEurope,Window,Turkish
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
org,WesternEurope,Window,WestEurope
